Q2346358	KOUTCHOUK-KAÏNARDJI, village de Bulgarie, où fut signé un traité célèbre entre la Turquie et la Russie, en 1774.
Q185801	KOUTOUZOF (Michel), général russe, vaincu à la Moskova (1745-1813).
Q184535	KOVALEVSKA (Sonia), mathématicienne russe, née à Moscou (1850-1891).
Q4115712	KOVNO v. de Russie, ch.-l. du gouv. de Kovno ; 73.500 h., sur le Niémen. Les Français s'en emparèrent en 1812. — Le gouv. a 1.550.000 h.
Q322356	KRA, isthme qui unit à l'Indo-Chine la presqu'île de Malacca.
Q380545	KRASICKI (Ignace), littérateur polonais, né à Dubiecko, surnommé le Voltaire de la Pologne (1735-1801).
Q245355	KRASINSKI (Sigismond-Napoléon), poète polonais, né et mort à Paris (1812-1859).
Q254524	KRASZEWSKI (Joseph-Ignace), romancier polonais, né à Varsovie (1812-1887).
Q78695	KRAY [kra-i] (Paul, baron de), général autrichien, né à Kesmarck (Hongrie) (1735-1804).
Q156724	KREMENTCHOUG, v. de Russie (gouv. de Poltava), sur le Dnieper ; 58.600 h. Cuirs, machines.
Q133274	KREMLIN (le), forteresse de Moscou, où se trouvent le palais, ancienne résidence des tsars, et la fameuse cloche qui pèse 165.000 kilogr.
Q135104	KREMLIN-BICÊTRE, comm. de la Seine ; 11.800 h. C'est sur le territoire de cette commune qu'est situé l'asile de Bicêtre. V. ce mot.
Q336692	KREUTZER [tsèr] (Rodolphe), violoniste et compositeur, né à Versailles (1766-1831).
Q7047	KREUZNACH, v. de Prusse (prov. du Rhin) ; 15.450 h. Eaux salines.
Q42891	Krichna, dieu hindou, représenté comme la huitième incarnation de Vichnou.
Q191480	KRILOF (Ivan), fabuliste, né à Moscou, le La Fontaine de la Russie (1768-1844).
Q82174	KRONSTADT, v. de Hongrie. V. Brasso.
Q82174	KRONSTADT. V. Cronstadt.
Q1570917	KROUMIRS. V. Khroumirs.
Q63784	KRUDENER [nèr] (Mme Juliana de), mystique russe, née à Riga (1764-1824).
Q244407	KRUGER [kru-jèr] (Paul), président de la république Sud-Africaine (aujourd'hui colonie anglaise), né à Rastenburg (colonie du Cap) en 1825, mort en Suisse en 1904.
Q72492	KRUMMACHER (Frédéric-Adolphe), écrivain allemand, auteur de Paraboles devenues classiques (1767-1824).
Q455937	KRUPP [kroup'] (Alfred), industriel allemand, fondeur des canons d'acier qui portent son nom (1812-1887).
Q160888	KRUSENSTERN (Adam-Jean), navigateur russe (1770-1846).
Q159879	KULTURKAMPF [koul-tour-kam'pf], (lutte pour la civilisation), nom donné à la guerre religieuse faite par Bismarck au haut clergé catholique au moyen des lois dont les principales, rendues en mai 1873, sont connues sous le nom de lois de mai.
Q931814	KUPRULI ou KOPROLI, famille d'origine albanaise, dont cinq membres furent, de 1656 à 1710, vizirs de l'empire ottoman.
Q41470	KURDISTAN, KURDES. V. Kourdistan.
Q8660	KURRACHEE. V. Karatchî.
Q306696	KÜSTENLAND [kus-tèn-lan'd'], pays d'Autriche, qui comprend Trieste et son territoire, Goritz et l'Istrie.
Q297855	KYAXARÈS. V. Cyaxare.
Q3196922	KYMRIS [riss] ou BELGES, peuple de race celtique établi au temps de César entre la Seine, la Marne, les monts Faucilles, le Rhin et l'Océan.
